iter	RMSE
3219	1.879575258
3220	1.879139687
3221	1.878764274
3222	1.878417137
3223	1.87808763
3224	1.877930792
3225	1.877593745
3226	1.877272605
3227	1.877170724
3228	1.876988174
3229	1.876933564
3230	1.876660263
3231	1.87613293
3232	1.875906936
3233	1.875563127
3234	1.875550852
3235	1.875282768
3236	1.874838277
3237	1.874643758
3238	1.874262214
3239	1.873931798
3240	1.873696089
3241	1.873609311
3242	1.873430217
3243	1.872942087
3244	1.872595043
3245	1.872228777
3246	1.87191602
3247	1.871326739
3248	1.871230121
3249	1.870967139
3250	1.870721817
3251	1.870188782
3252	1.869873201
3253	1.86960299
3254	1.869282527
3255	1.869122111
3256	1.868788366
3257	1.868623928
3258	1.868432796
3259	1.868316316
3260	1.867900374
3261	1.867775472
3262	1.867299379
3263	1.866792734
3264	1.866485617
3265	1.866360532
3266	1.866051546
3267	1.865976905
3268	1.865950108
3269	1.86558464
3270	1.86527996
3271	1.864520168
3272	1.864196178
3273	1.863637651
3274	1.863317586
3275	1.862927473
3276	1.862588827
3277	1.862260672
3278	1.861778494
3279	1.861531037
3280	1.861210041
3281	1.860887227
3282	1.860735057
3283	1.860635856
3284	1.860395326
3285	1.859776757
3286	1.859739439
3287	1.85950467
3288	1.859222209
3289	1.858607152
3290	1.858373983
3291	1.858362277
3292	1.858099891
3293	1.857698027
3294	1.857477977
3295	1.857466991
3296	1.857456878
3297	1.857175673
3298	1.856973787
3299	1.856546903
3300	1.856491798
3301	1.856370635
3302	1.856017052
3303	1.855658088
3304	1.85539002
3305	1.855027009
3306	1.854764273
3307	1.854750133
3308	1.85447496
3309	1.854214766
3310	1.853921087
3311	1.853612089
3312	1.853431438
3313	1.853251985
3314	1.852913506
3315	1.852522281
3316	1.852433459
3317	1.852160785
3318	1.851785911
3319	1.851546674
3320	1.851361662
3321	1.851067024
3322	1.850753158
3323	1.850433835
3324	1.85009986
3325	1.849876965
3326	1.849329701
3327	1.848946925
3328	1.848439038
3329	1.848310275
3330	1.847961103
3331	1.84759656
3332	1.847384914
3333	1.846978593
3334	1.846734676
3335	1.846391577
3336	1.845993216
3337	1.84573401
3338	1.845334801
3339	1.845059182
3340	1.845048513
3341	1.84497962
3342	1.844519807
3343	1.844290933
3344	1.844017224
3345	1.843785901
3346	1.843297447
3347	1.843003908
3348	1.842797284
3349	1.842646975
3350	1.842635665
3351	1.842174167
3352	1.841952547
3353	1.841585244
3354	1.841292597
3355	1.841019342
3356	1.840564308
3357	1.840344712
3358	1.840147163
3359	1.839884714
3360	1.839705033
3361	1.839457391
3362	1.83934413
3363	1.839183214
3364	1.838998955
3365	1.838797071
3366	1.838371417
3367	1.838004051
3368	1.837819814
3369	1.837622476
3370	1.837351988
3371	1.837150601
3372	1.836893644
3373	1.836645317
3374	1.836463287
3375	1.836452915
3376	1.836138702
3377	1.83591949
3378	1.835732578
3379	1.835553927
3380	1.835326237
3381	1.834872869
3382	1.834479509
3383	1.834223704
3384	1.834066791
3385	1.833634836
3386	1.83362385
3387	1.833443809
3388	1.833210678
3389	1.832786042
3390	1.832560677
3391	1.832124665
3392	1.831736386
3393	1.831185912
3394	1.830851709
3395	1.830644614
3396	1.83020436
3397	1.830071041
3398	1.829800812
3399	1.829792345
3400	1.829638691
3401	1.829214145
3402	1.828856893
3403	1.828704086
3404	1.828458576
3405	1.828112224
3406	1.827811542
3407	1.8278008
3408	1.827411376
3409	1.827195222
3410	1.827184431
3411	1.826944931
3412	1.826373874
3413	1.826182002
3414	1.826172077
3415	1.825928068
3416	1.825706506
3417	1.825295374
3418	1.825003996
3419	1.824626641
3420	1.824440378
3421	1.824209746
3422	1.824077989
3423	1.823839583
3424	1.823508395
3425	1.823216746
3426	1.822931439
3427	1.822715742
3428	1.822445677
3429	1.822006662
3430	1.82181154
3431	1.821731159
3432	1.821380889
3433	1.820967154
3434	1.820460435
3435	1.820348384
3436	1.820032719
3437	1.819817235
3438	1.819390878
3439	1.819158382
3440	1.818942161
3441	1.818660425
3442	1.818348554
3443	1.817713747
3444	1.817444557
3445	1.817264716
3446	1.817042252
3447	1.816626173
3448	1.816433592
3449	1.815904141
3450	1.815760966
3451	1.815669209
3452	1.815301611
3453	1.81518046
3454	1.814748281
3455	1.814494656
3456	1.814219598
3457	1.813865702
3458	1.813567369
3459	1.813317247
3460	1.81308211
3461	1.812773044
3462	1.812258478
3463	1.811845699
3464	1.811560594
3465	1.81127989
3466	1.810670999
3467	1.810410937
3468	1.810400248
3469	1.809992188
3470	1.8098104
3471	1.809799943
3472	1.809410962
3473	1.809276067
3474	1.809266334
3475	1.808990522
3476	1.80864885
3477	1.808639214
3478	1.808281745
3479	1.807974151
3480	1.807879758
3481	1.807581333
3482	1.807282703
3483	1.806882791
3484	1.806591072
3485	1.806581916
3486	1.806381108
3487	1.806206942
3488	1.805783174
3489	1.805535618
3490	1.80495122
3491	1.804554217
3492	1.804251993
3493	1.804069097
3494	1.80383498
3495	1.803486124
3496	1.803017356
3497	1.802846605
3498	1.802191446
3499	1.801922887
3500	1.80134749
3501	1.800912447
3502	1.800514604
3503	1.800140119
3504	1.799896408
3505	1.799619093
3506	1.799475813
3507	1.799140517
3508	1.799022598
3509	1.798766561
3510	1.798553478
3511	1.798542055
3512	1.798370508
3513	1.797998013
3514	1.79764224
3515	1.79724011
3516	1.796958094
3517	1.796587092
3518	1.796357828
3519	1.796154134
3520	1.795766351
3521	1.79550603
3522	1.795310517
3523	1.794995686
3524	1.794763352
3525	1.794574653
3526	1.794222613
3527	1.794212869
3528	1.794056895
3529	1.793768337
3530	1.793479938
3531	1.793214969
3532	1.792883798
3533	1.792544766
3534	1.792533503
3535	1.792411588
3536	1.792099341
3537	1.79187243
3538	1.791737066
3539	1.791679773
3540	1.791260828
3541	1.791032065
3542	1.790785709
3543	1.790249673
3544	1.790000801
3545	1.789681157
3546	1.789429066
3547	1.789223267
3548	1.78893666
3549	1.788473826
3550	1.788272802
3551	1.788139615
3552	1.787837916
3553	1.787745552
3554	1.787510103
3555	1.787350683
3556	1.787340728
3557	1.787100503
3558	1.786932119
3559	1.786443035
3560	1.786288231
3561	1.786056469
3562	1.785740836
3563	1.785541198
3564	1.785337735
3565	1.785021771
3566	1.784871768
3567	1.784391701
3568	1.78409741
3569	1.783770674
3570	1.783644384
3571	1.78355536
3572	1.783284966
3573	1.783279079
3574	1.783269426
3575	1.783078863
3576	1.782837828
3577	1.78271303
3578	1.782704973
3579	1.782391858
3580	1.78230632
3581	1.782155672
3582	1.781963525
3583	1.781719434
3584	1.781408678
3585	1.781042365
3586	1.780618778
3587	1.780280036
3588	1.780208571
3589	1.780018691
3590	1.779947834
3591	1.779865221
3592	1.779513141
3593	1.779425528
3594	1.779416607
3595	1.779053373
3596	1.778880611
3597	1.77864466
3598	1.778449474
3599	1.778301381
3600	1.778009787
3601	1.777755281
3602	1.777624009
3603	1.777290072
3604	1.777151005
3605	1.777010407
3606	1.776810019
3607	1.776584531
3608	1.77623546
3609	1.776007306
3610	1.7758873
3611	1.775538028
3612	1.775375015
3613	1.775099989
3614	1.774647015
3615	1.774504318
3616	1.774135
3617	1.773889109
3618	1.773635682
3619	1.773418147
3620	1.773231566
3621	1.77304829
3622	1.772976718
3623	1.772819588
3624	1.772585644
3625	1.772392187
3626	1.771997909
3627	1.771669509
3628	1.771548529
3629	1.771415212
3630	1.771154974
3631	1.770985846
3632	1.770700669
3633	1.770648539
3634	1.770284311
3635	1.769892661
3636	1.769727545
3637	1.769718827
3638	1.769539665
3639	1.769248878
3640	1.768916898
3641	1.768506284
3642	1.76807722
3643	1.7678561
3644	1.76770948
3645	1.767192223
3646	1.766726572
3647	1.766717509
3648	1.766318238
3649	1.766056618
3650	1.765895449
3651	1.765614763
3652	1.765510363
3653	1.765364968
3654	1.765150325
3655	1.765004254
3656	1.764808005
3657	1.764584106
3658	1.764381766
3659	1.764016871
3660	1.763486763
3661	1.763393293
3662	1.763263006
3663	1.763097524
3664	1.762863713
3665	1.76275129
3666	1.762607952
3667	1.762364803
3668	1.762153536
3669	1.762022501
3670	1.761747569
3671	1.76145301
3672	1.761333873
3673	1.761084349
3674	1.760892229
3675	1.760787441
3676	1.760508621
3677	1.760381035
3678	1.760161644
3679	1.75995854
3680	1.759880168
3681	1.759615513
3682	1.75932977
3683	1.758985209
3684	1.758804757
3685	1.758567947
3686	1.758405126
3687	1.758099093
3688	1.757931563
3689	1.757721393
3690	1.757520428
3691	1.757262593
3692	1.757072127
3693	1.756935736
3694	1.75679168
3695	1.75654492
3696	1.756537796
3697	1.75635507
3698	1.756274366
3699	1.756135883
3700	1.755882558
3701	1.7557047
3702	1.755518476
3703	1.755255357
3704	1.754735825
3705	1.754576703
3706	1.754438826
3707	1.754271933
3708	1.754160819
3709	1.754069093
3710	1.753916542
3711	1.753627919
3712	1.753095401
3713	1.753024051
3714	1.752807308
3715	1.752548467
3716	1.752313771
3717	1.752121056
3718	1.751884125
3719	1.751645196
3720	1.751287786
3721	1.751093332
3722	1.750936942
3723	1.750673399
3724	1.750564404
3725	1.750420521
3726	1.750289792
3727	1.749845485
3728	1.749678887
3729	1.749422092
3730	1.749336257
3731	1.749123575
3732	1.748944222
3733	1.748810492
3734	1.74859707
3735	1.748328185
3736	1.748113
3737	1.747851662
3738	1.74751765
3739	1.747213393
3740	1.747024325
3741	1.746754268
3742	1.746387023
3743	1.746167086
3744	1.745954892
3745	1.745712777
3746	1.745535702
3747	1.74540656
3748	1.745088519
3749	1.744825195
3750	1.744519913
3751	1.744253779
3752	1.744246641
3753	1.744075562
3754	1.743777479
3755	1.743540093
3756	1.743431631
3757	1.742967299
3758	1.742739396
3759	1.742677672
3760	1.742467685
3761	1.742111756
3762	1.741862822
3763	1.741650454
3764	1.741226964
3765	1.740983004
3766	1.740785449
3767	1.740653955
3768	1.740568902
3769	1.740461937
3770	1.740309787
3771	1.739994033
3772	1.739687408
3773	1.739512681
3774	1.739321123
3775	1.739175041
3776	1.738923768
3777	1.73867348
3778	1.738467212
3779	1.73794117
3780	1.737647006
3781	1.737639271
3782	1.737391433
3783	1.737023628
3784	1.736504153
3785	1.736226052
3786	1.735982222
3787	1.7355454
3788	1.73533764
3789	1.735171689
3790	1.735026436
3791	1.734760038
3792	1.734560969
3793	1.734156335
3794	1.733983426
3795	1.733936387
3796	1.733624182
3797	1.733614866
3798	1.733355633
3799	1.732935854
3800	1.732611797
3801	1.732267501
3802	1.731958859
3803	1.731510176
3804	1.731365539
3805	1.731245944
3806	1.731142036
3807	1.730871886
3808	1.73028099
3809	1.72992628
3810	1.72974076
3811	1.729630331
3812	1.729382909
3813	1.728968695
3814	1.72877272
3815	1.728536
3816	1.728528007
3817	1.728090104
3818	1.727810153
3819	1.727261073
3820	1.72705594
3821	1.727048003
3822	1.726692033
3823	1.726272803
3824	1.726053723
3825	1.725800241
3826	1.725664564
3827	1.725659291
3828	1.725441228
3829	1.725240707
3830	1.725072201
3831	1.724689826
3832	1.724378566
3833	1.724220775
3834	1.724110236
3835	1.723898297
3836	1.723548474
3837	1.723395793
3838	1.723218962
3839	1.723033686
3840	1.722822118
3841	1.722595171
3842	1.722403696
3843	1.722191252
3844	1.722183108
3845	1.722005349
3846	1.72146401
3847	1.721117914
3848	1.720942053
3849	1.720569314
3850	1.720364238
3851	1.72029772
3852	1.720286409
3853	1.720114249
3854	1.719919896
3855	1.719537886
3856	1.719466332
3857	1.71914258
3858	1.718945541
3859	1.718786761
3860	1.718619178
3861	1.718426469
3862	1.718078066
3863	1.717585878
3864	1.717578151
3865	1.717357939
3866	1.717138935
3867	1.717095359
3868	1.716890636
3869	1.716687819
3870	1.716448149
3871	1.715934946
3872	1.715753906
3873	1.715530702
3874	1.71530319
3875	1.715175947
3876	1.715041937
3877	1.714847549
3878	1.714652112
3879	1.714327461
3880	1.714205535
3881	1.713786163
3882	1.713607001
3883	1.713518983
3884	1.713287386
3885	1.713183381
3886	1.71294218
3887	1.712702405
3888	1.712559416
3889	1.712247171
3890	1.712187153
3891	1.712182075
3892	1.711934276
3893	1.711754687
3894	1.711555901
3895	1.711371793
3896	1.711144579
3897	1.710946583
3898	1.710852581
3899	1.710537524
3900	1.710397942
3901	1.710229331
3902	1.709980193
3903	1.709549889
3904	1.709326938
3905	1.709319148
3906	1.709297987
3907	1.709152313
3908	1.70877899
3909	1.708430671
3910	1.708384607
3911	1.708158377
3912	1.707964942
3913	1.707639861
3914	1.707474578
3915	1.707252111
3916	1.706986363
3917	1.70676157
3918	1.706592179
3919	1.706339403
3920	1.706223035
3921	1.706025841
3922	1.705864031
3923	1.705584601
3924	1.705391544
3925	1.705206668
3926	1.704986354
3927	1.704879382
3928	1.704594489
3929	1.704379115
3930	1.704371223
3931	1.7039986
3932	1.703806098
3933	1.703705814
3934	1.703668211
3935	1.703490547
3936	1.703301757
3937	1.703212387
3938	1.702872465
3939	1.702661307
3940	1.702505259
3941	1.70238977
3942	1.70210014
3943	1.701957145
3944	1.701577988
3945	1.701570146
3946	1.701335383
3947	1.701151058
3948	1.70102521
3949	1.700957849
3950	1.700781404
3951	1.700350568
3952	1.7000448
3953	1.699552329
3954	1.699511033
3955	1.699420285
3956	1.699226249
3957	1.699046074
3958	1.698846985
3959	1.698684546
3960	1.698410437
3961	1.698130212
3962	1.698000819
3963	1.69751833
3964	1.697273668
3965	1.696951322
3966	1.696589598
3967	1.696496921
3968	1.696283469
3969	1.696170795
3970	1.696092738
3971	1.695670914
3972	1.695210041
3973	1.695030253
3974	1.694940644
3975	1.694774061
3976	1.694457401
3977	1.694117058
3978	1.693964815
3979	1.693759648
3980	1.693601959
3981	1.693264058
3982	1.69325689
3983	1.692987312
3984	1.692885529
3985	1.692704328
3986	1.692622464
3987	1.692582203
3988	1.692395129
3989	1.692249585
3990	1.691902342
3991	1.691723854
3992	1.691410751
3993	1.691226136
3994	1.690833629
3995	1.690620003
3996	1.690287018
3997	1.690033913
3998	1.68985316
3999	1.689844954
4000	1.689624478
4001	1.689381035
4002	1.689260345
4003	1.688807632
4004	1.688624
4005	1.68853165
4006	1.688440851
4007	1.688357773
4008	1.688152322
4009	1.687981731
4010	1.687606103
4011	1.687441612
4012	1.687321601
4013	1.686985088
4014	1.686601673
4015	1.686514087
4016	1.686357121
4017	1.686212202
4018	1.686055269
4019	1.685950367
4020	1.685686726
4021	1.685488862
4022	1.685478342
4023	1.685372913
4024	1.685245494
4025	1.685062833
4026	1.684887325
4027	1.684556783
4028	1.684398721
4029	1.684357178
4030	1.684102498
4031	1.684024663
4032	1.683811124
4033	1.68362085
4034	1.6835215
4035	1.683475464
4036	1.683226849
4037	1.683115673
4038	1.68278703
4039	1.682747151
4040	1.682523434
4041	1.682251893
4042	1.682114104
4043	1.681968591
4044	1.681742913
4045	1.681547223
4046	1.681378528
4047	1.681210078
4048	1.68113419
4049	1.681078836
4050	1.680951125
4051	1.680705155
4052	1.680511879
4053	1.68034792
4054	1.680216968
4055	1.679998195
4056	1.679812029
4057	1.679796082
4058	1.679429676
4059	1.679258104
4060	1.679026925
4061	1.678922814
4062	1.678616017
4063	1.678456766
4064	1.678161407
4065	1.67789785
4066	1.677707363
4067	1.677569624
4068	1.677413511
4069	1.677360474
4070	1.677265077
4071	1.677189089
4072	1.677056772
4073	1.676581857
4074	1.676490934
4075	1.676246523
4076	1.676174293
4077	1.675998763
4078	1.675650362
4079	1.675545881
4080	1.67539254
4081	1.675309507
4082	1.675007487
4083	1.674919377
4084	1.674772906
4085	1.674646115
4086	1.674526201
4087	1.674291034
4088	1.674067469
4089	1.673916114
4090	1.673860002
4091	1.673746113
4092	1.673345097
4093	1.673045127
4094	1.673007348
4095	1.672829593
4096	1.672677508
4097	1.672582326
4098	1.672473744
4099	1.672436084
4100	1.672218602
4101	1.672122305
4102	1.671885617
4103	1.671689849
4104	1.67152184
4105	1.671215565
4106	1.671041489
4107	1.670868001
4108	1.67067637
4109	1.670464246
4110	1.670176268
4111	1.670096104
4112	1.669815264
4113	1.669625516
4114	1.669474714
4115	1.66930441
4116	1.669109995
4117	1.668934547
4118	1.668642462
4119	1.668565881
4120	1.668405668
4121	1.668169789
4122	1.667944675
4123	1.667848046
4124	1.667613998
4125	1.667479326
4126	1.667263822
4127	1.667014714
4128	1.666809149
4129	1.666704897
4130	1.666410848
4131	1.666355786
4132	1.666180388
4133	1.665800029
4134	1.665542992
4135	1.665452355
4136	1.665330807
4137	1.6652481
4138	1.665161839
4139	1.665012042
4140	1.664874201
4141	1.6648466
4142	1.664671618
4143	1.66448287
4144	1.664373255
4145	1.664135752
4146	1.663931797
4147	1.663762163
4148	1.663551497
4149	1.663341565
4150	1.663194728
4151	1.66305221
4152	1.662891352
4153	1.662723574
4154	1.662665327
4155	1.662487757
4156	1.662346767
4157	1.662150046
4158	1.661658813
4159	1.661199922
4160	1.661020128
4161	1.660922112
4162	1.660841815
4163	1.660624039
4164	1.66030294
4165	1.660134971
4166	1.6600297
4167	1.659840203
4168	1.659665491
4169	1.659551907
4170	1.659441797
4171	1.659348764
4172	1.659066268
4173	1.658758481
4174	1.658562846
4175	1.658290612
4176	1.658112757
4177	1.657805289
4178	1.657565182
4179	1.657496524
4180	1.657372763
4181	1.656983033
4182	1.656835365
4183	1.656753107
4184	1.656400707
4185	1.656327809
4186	1.65614813
4187	1.656066402
4188	1.6559515
4189	1.655792247
4190	1.65561396
4191	1.655359681
4192	1.655203573
4193	1.654859861
4194	1.654526417
4195	1.654419335
4196	1.654230772
4197	1.654006531
4198	1.653712345
4199	1.653591766
4200	1.653385477
4201	1.653350371
4202	1.653236364
4203	1.653044219
4204	1.652884677
4205	1.652662796
4206	1.652434923
4207	1.652295621
4208	1.652134068
4209	1.651994255
4210	1.651775868
4211	1.651483466
4212	1.651274416
4213	1.651008517
4214	1.650878281
4215	1.650682548
4216	1.650525864
4217	1.650368722
4218	1.650119372
4219	1.649967047
4220	1.649790626
4221	1.649576419
4222	1.649384043
4223	1.649138922
4224	1.649056908
4225	1.648966974
4226	1.648810678
4227	1.648755179
4228	1.648540077
4229	1.648343718
4230	1.648309453
4231	1.648160366
4232	1.647909885
4233	1.64780776
4234	1.647583655
4235	1.647387322
4236	1.647167133
4237	1.646995748
4238	1.646903004
4239	1.646680439
4240	1.646451461
4241	1.646191349
4242	1.646077964
4243	1.646040817
4244	1.645895589
4245	1.645556071
4246	1.645467765
4247	1.645312419
4248	1.645175522
4249	1.644983871
4250	1.644874257
4251	1.644690358
4252	1.644572914
4253	1.644567706
4254	1.644398234
4255	1.644206054
4256	1.643941506
4257	1.643874552
4258	1.643783548
4259	1.643501869
4260	1.643252909
4261	1.64311277
4262	1.642868374
4263	1.642641638
4264	1.642509046
4265	1.642353189
4266	1.642296582
4267	1.642132054
4268	1.642060098
4269	1.64195617
4270	1.641828792
4271	1.641667281
4272	1.641540941
4273	1.641411879
4274	1.641265616
4275	1.641197614
4276	1.640850686
4277	1.640802262
4278	1.640672701
4279	1.640448267
4280	1.640272135
4281	1.640125466
4282	1.639817219
4283	1.639584195
4284	1.6394766
4285	1.639353446
4286	1.639242288
4287	1.639139881
4288	1.638903897
4289	1.638829618
4290	1.638586312
4291	1.638397271
4292	1.638059033
4293	1.637893479
4294	1.63771353
4295	1.637557623
4296	1.637486466
4297	1.637359973
4298	1.637165409
4299	1.637018194
4300	1.63682539
4301	1.636542458
4302	1.636371428
4303	1.636118141
4304	1.636036384
4305	1.635864723
4306	1.635571199
4307	1.635403978
4308	1.635276409
4309	1.635170281
4310	1.635070935
4311	1.635034323
4312	1.634830224
4313	1.634705542
4314	1.634584057
4315	1.634476267
4316	1.63445772
4317	1.634294147
4318	1.634192026
4319	1.633995078
4320	1.633899305
4321	1.633620719
4322	1.633492605
4323	1.633423784
4324	1.633313894
4325	1.633043889
4326	1.632994178
4327	1.632705967
4328	1.63257197
4329	1.632457618
4330	1.632392127
4331	1.632223558
4332	1.632137417
4333	1.632023585
4334	1.631747956
4335	1.63165828
4336	1.631580174
4337	1.631401504
4338	1.631161916
4339	1.631033017
4340	1.630845553
4341	1.630691416
4342	1.630633344
4343	1.630320148
4344	1.630239321
4345	1.630049021
4346	1.629684057
4347	1.629584305
4348	1.629269176
4349	1.629108838
4350	1.628952106
4351	1.628853301
4352	1.628588079
4353	1.628418229
4354	1.628323223
4355	1.62817746
4356	1.627916129
4357	1.627803815
4358	1.627697171
4359	1.627413551
4360	1.627285832
4361	1.62714515
4362	1.626773615
4363	1.626519638
4364	1.626373962
4365	1.626197395
4366	1.625799288
4367	1.62559532
4368	1.625415497
4369	1.625276941
4370	1.625107354
4371	1.624936838
4372	1.624723953
4373	1.624615974
4374	1.624450026
4375	1.624404099
4376	1.624266602
4377	1.624088659
4378	1.623936397
4379	1.623556639
4380	1.623413834
4381	1.623171261
4382	1.623029824
4383	1.622923379
4384	1.622787592
4385	1.622645143
4386	1.622419369
4387	1.622166075
4388	1.621922495
4389	1.621890813
4390	1.621791316
4391	1.621563393
4392	1.621450502
4393	1.621045144
4394	1.620866529
4395	1.62068078
4396	1.620547887
4397	1.620440198
4398	1.620271107
4399	1.620118016
4400	1.620047865
4401	1.619873537
4402	1.619726894
4403	1.619614641
4404	1.619348452
4405	1.619245627
4406	1.619012858
4407	1.61883166
4408	1.618761228
4409	1.61858626
4410	1.618482847
4411	1.618331703
4412	1.618218147
4413	1.618078943
4414	1.617782737
4415	1.617640892
4416	1.617372633
4417	1.617205663
4418	1.617080592
4419	1.61699473
4420	1.616823935
4421	1.616647592
4422	1.61648014
4423	1.616344327
4424	1.61618728
4425	1.616000613
4426	1.615753525
4427	1.615610006
4428	1.615434094
4429	1.615206931
4430	1.615067775
4431	1.614932249
4432	1.614847856
4433	1.614762833
4434	1.614591144
4435	1.614521288
4436	1.614453037
4437	1.614251352
4438	1.614129275
4439	1.61378634
4440	1.613585095
4441	1.613424862
4442	1.613302978
4443	1.613162373
4444	1.613077837
4445	1.612956476
4446	1.61279923
4447	1.612661897
4448	1.612527584
4449	1.612388606
4450	1.61220301
4451	1.612155473
4452	1.611976635
4453	1.611817068
4454	1.611598878
4455	1.611517011
4456	1.611098888
4457	1.611022453
4458	1.610805749
4459	1.610665772
4460	1.610518881
4461	1.610180264
4462	1.609931777
4463	1.609809563
4464	1.609711148
4465	1.609615807
4466	1.609517455
4467	1.609386593
4468	1.609265113
4469	1.609119436
4470	1.608823985
4471	1.608742757
4472	1.608659624
4473	1.608589657
4474	1.608453844
4475	1.6083389
4476	1.608153025
4477	1.608047001
4478	1.607977651
4479	1.607834669
4480	1.607776316
4481	1.607583253
4482	1.607282911
4483	1.607193494
4484	1.607029267
4485	1.606986306
4486	1.606857398
4487	1.606670485
4488	1.606374325
4489	1.606240845
4490	1.606148474
4491	1.60601804
4492	1.605869769
4493	1.605676228
4494	1.605597846
4495	1.605322809
4496	1.605067171
4497	1.604794824
4498	1.604501174
4499	1.604389112
4500	1.604240965
4501	1.604074379
4502	1.603878948
4503	1.603714679
4504	1.603462985
4505	1.603383997
4506	1.603239145
4507	1.603188992
4508	1.603043773
4509	1.602985489
4510	1.602699147
4511	1.602513166
4512	1.60249452
4513	1.602307896
4514	1.602018674
4515	1.601971294
4516	1.601765565
4517	1.601548554
4518	1.601451248
4519	1.601386395
4520	1.601298194
4521	1.600926848
4522	1.600721438
4523	1.600637385
